"TOA5","COM1","CR1000","55447","CR1000.Std.25","CPU:LIMHA_3_1.CR1","64968","limha"
"TIMESTAMP","RECORD","vw(1)","vw(2)","vw(3)","vw(4)","vw(5)","vw(6)","vw(7)","vw(8)","vw(9)","vw(10)","vw(11)","vw(12)","vw(13)","vw(14)","vw(15)","vw(16)","vw(17)","vw(18)","vw_t(1)","vw_t(2)","vw_t(3)","vw_t(4)","vw_t(5)","vw_t(6)","vw_t(7)","vw_t(8)","vw_t(9)","vw_t(10)","vw_t(11)","vw_t(12)","vw_t(13)","vw_t(14)","vw_t(15)","vw_t(16)","vw_t(17)","vw_t(18)","logvolt","logtemp","strain_1","strain_2","temp_1","RST1_A","RST1_B","RST2_A","RST2_B"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-15 23:00:00",55229,1580.985,"NAN",1562.627,1544.167,1548.709,1596.877,1572.591,1574.371,1548.818,1607.376,1505.064,1577.215,9132.634,9087.021,7923.873,9266.546,8492.77,8717.396,13.92484,13.02734,16.72961,14.81668,14.54904,-83.01072,14.45819,11.62585,13.80585,13.74078,13.81613,13.83664,17.33844,14.90427,14.43637,13.69885,11.49176,5.48587,13.11,27.09,-1072.614,-1270.069,"NAN",-127.9187,320.1353,129.9492,201.692
"2021-08-16 00:00:00",55230,1580.978,"NAN",1562.623,1544.176,1548.716,1596.891,1572.586,1574.379,1548.812,1607.392,1505.091,1577.21,9132.664,9087.051,7923.919,9266.591,8492.827,8717.468,13.92761,13.03394,16.7309,14.81842,14.54831,-83.01615,14.45804,11.62579,13.80463,13.73923,13.81491,13.83536,17.45248,14.90607,14.43704,13.69949,11.4924,5.487305,13.11,26.84,-1072.614,-1273.416,"NAN",-126.5651,317.428,129.2724,203.7224
"2021-08-16 01:00:00",55231,1580.975,"NAN",1562.62,1544.183,1548.715,1596.9,1572.586,1574.38,1548.809,1607.404,1505.095,1577.206,9132.741,9087.125,7923.99,9266.642,8492.928,8717.537,13.93158,13.04074,16.73248,14.82065,14.54813,-83.00355,14.45819,11.625,13.80389,13.73804,13.81546,13.83417,17.62106,14.90857,14.43857,13.69855,11.49252,5.487061,13.11,26.59,-1074.289,-1265.051,"NAN",-127.2419,317.428,130.626,201.692
"2021-08-16 02:00:00",55232,1580.987,"NAN",1562.62,1544.173,1548.716,1596.9,1572.587,1574.379,1548.811,1607.402,1505.067,1577.206,9132.842,9087.224,7924.169,9266.707,8493.038,8717.628,13.93683,13.04752,16.73383,14.82224,14.54785,-83.01257,14.45871,11.62488,13.80432,13.73737,13.8175,13.83536,17.71371,14.90918,14.43936,13.69879,11.49219,5.484437,13.09,26.41,-1072.642,-1271.775,"NAN",-127.9187,317.428,129.9492,201.692
"2021-08-16 03:00:00",55233,1580.991,"NAN",1562.62,1544.167,1548.719,1596.9,1572.588,1574.379,1548.813,1607.399,1505.061,1577.208,9132.941,9087.334,7924.306,9266.783,8493.168,8717.731,13.93848,13.04721,16.73505,14.82391,14.54852,-83.01886,14.45883,11.62702,13.80514,13.73712,13.81897,13.83624,17.3111,14.91071,14.44037,13.69879,11.49225,5.486847,13.12,26.19,-1072.711,-1276.877,"NAN",-127.9187,319.4584,131.3028,203.0456
"2021-08-16 04:00:00",55234,1580.997,"NAN",1562.619,1544.161,1548.72,1596.902,1572.59,1574.38,1548.814,1607.396,1505.053,1577.208,9133.03,9087.422,7924.361,9266.859,8493.309,8717.855,13.93726,13.04401,16.73633,14.82516,14.54858,-83.02341,14.45923,11.62552,13.80539,13.73657,13.81998,13.83676,17.30621,14.91345,14.44144,13.69849,11.49216,5.489594,13.11,25.98,-1074.453,-1276.96,"NAN",-127.9187,318.1048,130.626,202.3688
"2021-08-16 05:00:00",55235,1580.995,"NAN",1562.62,1544.158,1548.72,1596.9,1572.59,1574.38,1548.815,1607.393,1505.051,1577.211,9133.136,9087.537,7924.554,9266.951,8493.465,8717.984,13.93454,13.04013,16.73758,14.82651,14.54916,-83.02611,14.45944,11.62497,13.80539,13.7366,13.81851,13.83737,17.47531,14.91464,14.4422,13.69821,11.4921,5.496307,13.12,25.83,-1074.537,-1267.016,"NAN",-126.5651,317.428,128.5956,202.3688
"2021-08-16 06:00:00",55236,1580.998,"NAN",1562.618,1544.15,1548.722,1596.899,1572.591,1574.381,1548.816,1607.39,1505.043,1577.212,9133.229,9087.629,7924.638,9267.056,8493.626,8718.12,13.93231,13.03586,16.73892,14.82797,14.5499,-83.02789,14.45959,11.62585,13.80469,13.73633,13.81811,13.83634,17.61673,14.91565,14.44367,13.69818,11.49176,5.487457,13.13,25.7,-1072.891,-1267.05,"NAN",-127.2419,319.4584,128.5956,202.3688
"2021-08-16 07:00:00",55237,1580.997,"NAN",1562.618,1544.146,1548.723,1596.9,1572.592,1574.381,1548.818,1607.388,1505.05,1577.215,9133.33,9087.74,7924.815,9267.177,8493.794,8718.274,13.92917,13.03302,16.74045,14.82977,14.55023,-83.02972,14.45975,11.62592,13.80389,13.73553,13.81604,13.83551,17.198,14.9173,14.4447,13.69775,11.49179,5.489625,13.13,25.76,-1074.591,-1268.754,"NAN",-127.9187,320.1353,129.2724,203.7224
"2021-08-16 08:00:00",55238,1580.997,"NAN",1562.617,1544.138,1548.721,1596.901,1572.593,1574.383,1548.819,1607.386,1505.044,1577.216,9133.414,9087.833,7924.87,9267.306,8493.963,8718.431,13.9256,13.02805,16.74194,14.83115,14.55035,-83.01801,14.46017,11.6264,13.80292,13.73495,13.81436,13.83344,16.88211,14.91864,14.44571,13.69751,11.49173,5.492615,13.13,26.25,-1072.731,-1270.207,"NAN",-127.9187,318.7816,131.3028,203.0456
"2021-08-16 09:00:00",55239,1580.999,"NAN",1562.618,1544.131,1548.721,1596.9,1572.594,1574.382,1548.822,1607.386,1505.038,1577.219,9133.511,9087.927,7924.962,9267.449,8494.136,8718.601,13.92245,13.02414,16.74332,14.83404,14.55066,-82.98829,14.46048,11.63074,13.80142,13.73474,13.81271,13.83191,17.12863,14.91949,14.44675,13.6973,11.49149,5.49121,13.11,27.21,-1074.288,-1273.416,"NAN",-125.8883,317.428,131.3028,203.0456
"2021-08-16 10:00:00",55240,1581.001,"NAN",1562.62,1544.122,1548.722,1596.895,1572.597,1574.38,1548.826,1607.381,1505.037,1577.224,9133.639,9088.067,7925.184,9267.607,8494.329,8718.782,13.91889,13.01916,16.74475,14.8346,14.55103,-82.97293,14.46078,11.62631,13.80005,13.73367,13.80954,13.82971,17.3548,14.9209,14.44745,13.69687,11.49112,5.490265,13.07,28.66,-1074.24,-1276.706,"NAN",-127.9187,317.428,130.626,203.0456
"2021-08-16 11:00:00",55241,1581.003,"NAN",1562.622,1544.114,1548.72,1596.89,1572.599,1574.377,1548.83,1607.377,1505.038,1577.226,9133.772,9088.201,7925.415,9267.764,8494.524,8718.966,13.91424,13.01413,16.74606,14.83664,14.55109,-82.94604,14.46112,11.62726,13.79819,13.73239,13.8074,13.82791,17.56339,14.92154,14.44876,13.6966,11.49023,5.492066,13.05,30.46,-1073.924,-1271.312,"NAN",-129.2724,319.4584,131.3028,200.3383
"2021-08-16 12:00:00",55242,1581.001,"NAN",1562.623,1544.105,1548.721,1596.886,1572.6,1574.375,1548.831,1607.376,1505.056,1577.229,9133.921,9088.379,7925.67,9267.938,8494.751,8719.176,13.91012,13.00949,16.74731,14.83856,14.55093,-82.94775,14.46158,11.62723,13.79666,13.73181,13.80509,13.82443,17.7034,14.92313,14.44983,13.6965,11.49072,5.493042,13.05,30.6,-1073.924,-1272.985,"NAN",-127.9163,318.7755,129.9467,200.3345
"2021-08-16 13:00:00",55243,1581.003,"NAN",1562.624,1544.096,1548.718,1596.883,1572.602,1574.371,1548.833,1607.37,1505.035,1577.232,9134.096,9088.563,7925.915,9268.138,8495.01,8719.406,13.9057,13.00446,16.74884,14.83914,14.55099,-82.94775,14.46198,11.62769,13.79471,13.73038,13.80145,13.82193,17.79099,14.92444,14.45099,13.69592,11.49005,5.496339,13.05,30.29,-1072.251,-1276.33,"NAN",-128.5956,320.1353,130.626,202.3688
"2021-08-16 14:00:00",55244,1581.003,"NAN",1562.625,1544.089,1548.718,1596.878,1572.604,1574.367,1548.836,1607.366,1505.033,1577.236,9134.313,9088.807,7926.301,9268.366,8495.307,8719.658,13.90161,12.99954,16.75006,14.84073,14.55087,-82.9388,14.46222,11.62839,13.79263,13.72867,13.79843,13.81961,17.71399,14.92572,14.4516,13.69568,11.49017,5.49707,13.05,30.33,-1070.578,-1278.003,"NAN",-128.5956,318.1048,128.5956,201.692
"2021-08-16 15:00:00",55245,1581.005,"NAN",1562.626,1544.081,1548.717,1596.876,1572.605,1574.365,1548.839,1607.364,1505.04,1577.237,9134.545,9089.053,7926.606,9268.615,8495.632,8719.941,13.89713,12.9946,16.75119,14.84183,14.55045,-82.95131,14.46274,11.62854,13.79025,13.72739,13.7944,13.81726,17.33704,14.92749,14.45261,13.69577,11.4903,5.496093,13.05,30.4,-1072.251,-1272.985,"NAN",-126.5651,318.1048,131.3028,201.0152
"2021-08-16 16:00:00",55246,1581.003,"NAN",1562.627,1544.074,1548.719,1596.875,1572.607,1574.364,1548.839,1607.365,1505.039,1577.24,9134.758,9089.284,7926.926,9268.906,8495.982,8720.256,13.8923,12.98868,16.75262,14.84277,14.55014,-82.94146,14.46286,11.62897,13.78787,13.72577,13.79123,13.81439,17.41104,14.92926,14.45398,13.69507,11.48965,5.496949,13.05,30.26,-1072.251,-1279.676,"NAN",-129.2724,317.428,130.626,200.3383
"2021-08-16 17:00:00",55247,1581.001,"NAN",1562.629,1544.069,1548.72,1596.878,1572.609,1574.362,1548.842,1607.368,1505.045,1577.242,9134.932,9089.477,7927.076,9268.965,8496.335,8720.604,13.88791,12.98407,16.75321,14.84451,14.54953,-82.9415,14.46326,11.62894,13.78543,13.72427,13.78848,13.81131,17.53311,14.93097,14.45493,13.6947,11.49066,5.497284,13.05,30.22,-1072.251,-1256.257,"NAN",-127.2419,318.7816,129.9492,201.0152
"2021-08-16 18:00:00",55248,1581,"NAN",1562.63,1544.064,1548.724,1596.88,1572.61,1574.361,1548.843,1607.37,1505.047,1577.244,9135.071,9089.618,7927.23,9269.368,8496.668,8720.973,13.88345,12.97946,16.75409,14.84537,14.54883,-82.93521,14.4635,11.62936,13.78263,13.72238,13.78528,13.80832,17.63669,14.93204,14.45593,13.69476,11.48914,5.494355,13.05,30.12,-1070.578,-1272.985,"NAN",-129.2724,318.7816,129.9492,201.0152
"2021-08-16 19:00:00",55249,1580.998,"NAN",1562.629,1544.059,1548.728,1596.883,1572.61,1574.361,1548.843,1607.374,1505.057,1577.244,9135.151,9089.71,7927.278,9269.719,8496.975,8721.329,13.8793,12.97559,16.75449,14.84567,14.54804,-82.95762,14.46344,11.63028,13.78034,13.72018,13.78177,13.80533,17.70642,14.93335,14.45703,13.69388,11.48889,5.494171,13.06,29.68,-1067.233,-1281.349,"NAN",-127.9187,320.8121,129.9492,200.3383
"2021-08-16 20:00:00",55250,1580.997,"NAN",1562.63,1544.057,1548.732,1596.888,1572.612,1574.361,1548.844,1607.379,1505.068,1577.245,9135.192,9089.752,7927.225,9270.022,8497.241,8721.638,13.87549,12.97119,16.75555,14.84665,14.54748,-82.97465,14.46375,11.62903,13.77823,13.71884,13.77838,13.8024,17.34464,14.93524,14.45795,13.69412,11.4895,5.494385,13.05,29.02,-1072.251,-1274.658,"NAN",-125.8883,318.7816,129.9492,203.0456
"2021-08-16 21:00:00",55251,1580.988,"NAN",1562.628,1544.059,1548.74,1596.897,1572.608,1574.364,1548.842,1607.39,1505.085,1577.244,9135.261,9089.816,7927.308,9270.287,8497.479,8721.916,13.87253,12.96881,16.75583,14.84747,14.54679,-82.99981,14.46402,11.62909,13.77622,13.71625,13.77561,13.80014,17.34518,14.93665,14.45947,13.69373,11.48847,5.493592,13.07,28.27,-1070.906,-1266.681,"NAN",-126.5651,317.428,129.2724,200.3383
"2021-08-16 22:00:00",55252,1580.988,"NAN",1562.628,1544.057,1548.744,1596.9,1572.609,1574.364,1548.842,1607.392,1505.094,1577.246,9135.359,9089.921,7927.491,9270.507,8497.699,8722.181,13.87042,12.96826,16.7565,14.8486,14.5459,-83.01062,14.46417,11.62933,13.7739,13.71512,13.77338,13.79761,17.48694,14.93808,14.45996,13.69321,11.4888,5.493897,13.09,27.63,-1072.614,-1268.396,"NAN",-127.9187,318.1048,129.2724,202.3688
"2021-08-16 23:00:00",55253,1580.977,"NAN",1562.626,1544.066,1548.757,1596.911,1572.606,1574.371,1548.839,1607.409,1505.094,1577.242,9135.481,9090.052,7927.645,9270.719,8497.928,8722.428,13.86926,12.96728,16.75711,14.84927,14.54581,-83.02234,14.46439,11.63074,13.77164,13.71274,13.77103,13.79514,17.6438,14.93902,14.46127,13.69309,11.48914,5.492554,13.1,27.12,-1069.267,-1268.396,"NAN",-126.5651,318.7816,130.626,202.3688
"2021-08-17 00:00:00",55254,1580.956,"NAN",1562.621,1544.084,1548.776,1596.931,1572.6,1574.387,1548.83,1607.438,1505.143,1577.234,9135.642,9090.223,7927.885,9270.927,8498.183,8722.677,13.8692,12.96903,16.75745,14.85001,14.54507,-83.13554,14.46436,11.62927,13.77115,13.7113,13.76938,13.79352,17.73761,14.94061,14.46243,13.69229,11.48764,5.495301,13.11,26.65,-1072.629,-1270.087,"NAN",-126.5651,319.4584,131.9796,201.0152
"2021-08-17 01:00:00",55255,1580.936,"NAN",1562.611,1544.112,1548.803,1596.964,1572.59,1574.407,1548.819,1607.476,1505.194,1577.224,9135.815,9090.412,7928.169,9271.141,8498.456,8722.944,13.87424,12.98135,16.75769,14.85028,14.54474,-83.1693,14.46442,11.62961,13.76956,13.71023,13.77008,13.79291,17.47434,14.9422,14.46344,13.69184,11.48743,5.497498,13.1,26.22,-1072.662,-1265.106,"NAN",-127.2419,318.1048,129.9492,203.0456
"2021-08-17 02:00:00",55256,1580.919,"NAN",1562.6,1544.138,1548.823,1596.993,1572.581,1574.425,1548.807,1607.513,1505.234,1577.213,9136.059,9090.679,7928.562,9271.352,8498.791,8723.233,13.88626,13.00107,16.75806,14.85028,14.54489,-83.17294,14.46445,11.62961,13.77051,13.70905,13.77338,13.79416,17.46719,14.94367,14.46445,13.69128,11.48728,5.498322,13.11,25.98,-1074.476,-1270.292,"NAN",-126.5651,317.428,129.9492,201.692
"2021-08-17 03:00:00",55257,1580.921,"NAN",1562.594,1544.157,1548.824,1597.003,1572.576,1574.43,1548.801,1607.531,1505.224,1577.203,9136.284,9090.927,7928.843,9271.625,8499.147,8723.563,13.90207,13.02325,16.75858,14.85113,14.54562,-83.17206,14.46445,11.62988,13.77405,13.70957,13.7804,13.79807,17.61493,14.94504,14.46549,13.69037,11.48712,5.499634,13.11,25.85,-1074.509,-1273.678,"NAN",-126.5651,318.7816,130.626,202.3688
"2021-08-17 04:00:00",55258,1580.937,"NAN",1562.591,1544.163,1548.815,1597.004,1572.576,1574.432,1548.802,1607.529,1505.189,1577.202,9136.508,9091.164,7929.129,9271.94,8499.544,8723.948,13.91635,13.03784,16.75888,14.85199,14.54801,-83.15749,14.46445,11.6304,13.77896,13.71072,13.78909,13.80353,17.64691,14.9462,14.46655,13.68985,11.48706,5.501648,13.13,25.79,-1074.579,-1270.413,"NAN",-125.8883,320.1353,127.9187,202.3688
"2021-08-17 05:00:00",55259,1580.935,"NAN",1562.584,1544.183,1548.807,1597.007,1572.572,1574.435,1548.8,1607.535,1505.195,1577.199,9136.697,9091.379,7929.381,9272.281,8499.936,8724.362,13.9252,13.04575,16.75928,14.85205,14.55084,-83.1657,14.46488,11.6312,13.78473,13.7132,13.79642,13.81,17.60333,14.94769,14.46765,13.68857,11.48624,5.502778,13.11,25.73,-1076.257,-1287.156,"NAN",-126.5651,318.1048,127.9187,203.0456
"2021-08-17 06:00:00",55260,1580.917,"NAN",1562.574,1544.207,1548.818,1597.026,1572.564,1574.454,1548.791,1607.56,1505.226,1577.189,9136.914,9091.616,7929.676,9272.612,8500.334,8724.783,13.93289,13.05517,16.76023,14.85318,14.55359,-83.16661,14.46552,11.63144,13.78858,13.71567,13.80301,13.81531,17.73718,14.94904,14.46872,13.68836,11.48572,5.505585,13.13,25.58,-1074.619,-1263.765,"NAN",-127.9187,318.7816,129.2724,201.692
"2021-08-17 07:00:00",55261,1580.929,"NAN",1562.569,1544.212,1548.813,1597.025,1572.564,1574.455,1548.791,1607.557,1505.201,1577.186,9137.097,9091.809,7929.875,9272.951,8500.728,8725.209,13.94525,13.07004,16.76096,14.85419,14.55686,-83.16296,14.46597,11.63236,13.79343,13.71878,13.80969,13.82071,17.54178,14.95077,14.46958,13.68799,11.48639,5.504059,13.13,25.52,-1072.977,-1272.172,"NAN",-128.5956,318.7816,130.626,201.692
"2021-08-17 08:00:00",55262,1580.908,"NAN",1562.559,1544.24,1548.827,1597.051,1572.554,1574.476,1548.778,1607.588,1505.231,1577.176,9137.243,9091.971,7930.034,9273.137,8501.111,8725.621,13.95401,13.07925,16.76208,14.85541,14.55976,-83.15022,14.46695,11.63339,13.79831,13.7211,13.81735,13.82654,17.36649,14.95184,14.47076,13.68732,11.48624,5.509521,13.12,25.61,-1074.633,-1278.847,"NAN",-126.5651,318.7816,129.9492,203.0456
"2021-08-17 09:00:00",55263,1580.926,"NAN",1562.557,1544.239,1548.815,1597.043,1572.555,1574.472,1548.781,1607.577,1505.208,1577.175,9137.416,9092.152,7930.255,9273.51,8501.505,8726.034,13.96619,13.09497,16.76331,14.85651,14.56274,-83.15386,14.46768,11.63354,13.80417,13.72409,13.82416,13.83234,17.30594,14.95377,14.47183,13.68631,11.48566,5.512725,13.11,25.83,-1072.907,-1278.784,"NAN",-127.2419,318.1048,129.9492,201.0152
"2021-08-17 10:00:00",55264,1580.945,"NAN",1562.554,1544.234,1548.8,1597.034,1572.556,1574.469,1548.786,1607.561,1505.174,1577.175,9137.596,9092.35,7930.525,9273.892,8501.88,8726.445,13.97531,13.10303,16.76532,14.85788,14.56613,-83.13475,14.46875,11.6344,13.80948,13.72769,13.83243,13.83865,17.38773,14.95526,14.47263,13.68744,11.48532,5.507569,13.12,26.22,-1074.418,-1283.612,"NAN",-127.2419,319.4584,130.626,202.3688
"2021-08-17 11:00:00",55265,1580.947,"NAN",1562.551,1544.237,1548.792,1597.028,1572.556,1574.468,1548.786,1607.55,1505.154,1577.177,9137.741,9092.505,7930.63,9274.23,8502.258,8726.85,13.97888,13.1015,16.76685,14.8602,14.56983,-83.11926,14.46997,11.63611,13.81509,13.7316,13.83862,13.84436,17.52307,14.95621,14.47378,13.68588,11.48532,5.511292,13.11,26.81,-1074.29,-1268.398,"NAN",-128.5956,319.4584,129.9492,202.3688
"2021-08-17 12:00:00",55266,1580.948,"NAN",1562.548,1544.237,1548.784,1597.019,1572.555,1574.464,1548.789,1607.537,1505.144,1577.179,9137.942,9092.723,7931.031,9274.58,8502.637,8727.253,13.98093,13.10107,16.76895,14.86203,14.57303,-83.08573,14.47128,11.63882,13.81839,13.73468,13.84192,13.84897,17.40936,14.95752,14.47464,13.68579,11.4852,5.513641,13.1,27.44,-1074.288,-1263.376,"NAN",-126.5651,317.428,130.626,199.6615
"2021-08-17 13:00:00",55267,1580.948,"NAN",1562.545,1544.238,1548.774,1597.012,1572.553,1574.462,1548.791,1607.529,1505.146,1577.18,9138.197,9093.002,7931.394,9274.901,8503.058,8727.693,13.98245,13.10251,16.77145,14.86481,14.5762,-82.95233,14.4725,11.63861,13.82181,13.73804,13.84512,13.85187,17.05783,14.95908,14.47568,13.68527,11.48523,5.512909,13.08,28.49,-1075.951,-1270.058,"NAN",-127.2419,318.7816,128.5956,199.6615
"2021-08-17 14:00:00",55268,1580.919,"NAN",1562.533,1544.261,1548.806,1597.046,1572.539,1574.492,1548.777,1607.568,1505.188,1577.169,9138.414,9093.237,7931.647,9275.241,8503.458,8728.142,13.98422,13.10364,16.77353,14.86765,14.57886,-82.93626,14.47391,11.64224,13.8234,13.74051,13.84796,13.85425,17.05896,14.96002,14.47687,13.68524,11.4852,5.515656,13.07,29.25,-1073.925,-1266.295,"NAN",-128.5956,316.7512,130.626,203.0456
"2021-08-17 15:00:00",55269,1580.929,"NAN",1562.533,1544.254,1548.797,1597.044,1572.541,1574.487,1548.778,1607.559,1505.175,1577.165,9138.625,9093.474,7932.007,9275.602,8503.898,8728.623,13.9913,13.11487,16.77576,14.86972,14.58142,-82.94156,14.47528,11.64185,13.82651,13.74295,13.85028,13.85715,17.25269,14.96127,14.47778,13.68561,11.48593,5.518403,13.06,29.52,-1073.924,-1279.676,"NAN",-126.5651,319.4584,131.3028,201.0152
"2021-08-17 16:00:00",55270,1580.921,"NAN",1562.524,1544.265,1548.811,1597.059,1572.531,1574.5,1548.77,1607.577,1505.186,1577.158,9138.809,9093.667,7932.169,9275.971,8504.313,8729.108,13.99893,13.12338,16.7785,14.87238,14.58377,-82.9246,14.4769,11.64414,13.8291,13.74494,13.85556,13.86108,17.4133,14.9624,14.47897,13.68478,11.48553,5.519196,13.06,29.58,-1073.924,-1266.294,"NAN",-128.5956,317.428,126.5651,201.0152
"2021-08-17 17:00:00",55271,1580.908,"NAN",1562.516,1544.276,1548.819,1597.076,1572.525,1574.509,1548.761,1607.596,1505.214,1577.149,9138.968,9093.848,7932.334,9276.355,8504.732,8729.602,14.00531,13.13147,16.7811,14.87439,14.587,-82.93885,14.47858,11.64529,13.8334,13.74789,13.8602,13.86572,17.56665,14.96393,14.48007,13.68503,11.4859,5.525178,13.06,29.45,-1073.924,-1261.275,"NAN",-125.8883,319.4584,127.2419,201.692
"2021-08-17 18:00:00",55272,1580.927,"NAN",1562.515,1544.262,1548.8,1597.064,1572.528,1574.498,1548.765,1607.58,1505.177,1577.15,9139.118,9094.005,7932.553,9276.73,8505.136,8730.064,14.0152,13.14481,16.78433,14.87695,14.59085,-82.94337,14.48004,11.64676,13.83801,13.75089,13.86728,13.87113,17.70654,14.96442,14.48093,13.68552,11.48624,5.526367,13.05,29.28,-1073.924,-1281.349,"NAN",-129.2724,315.3975,129.2724,201.692
"2021-08-17 19:00:00",55273,1580.948,"NAN",1562.515,1544.244,1548.778,1597.045,1572.532,1574.486,1548.77,1607.555,1505.138,1577.154,9139.215,9094.112,7932.587,9277.092,8505.499,8730.508,14.02029,13.14554,16.7868,14.87967,14.59485,-82.95855,14.4819,11.64938,13.84265,13.7544,13.87268,13.87656,17.34354,14.96606,14.48218,13.68588,11.48676,5.530366,13.07,29.02,-1073.931,-1269.648,"NAN",-127.9187,318.7816,128.5956,200.3383
"2021-08-17 20:00:00",55274,1580.955,"NAN",1562.515,1544.229,1548.759,1597.026,1572.534,1574.477,1548.775,1607.532,1505.119,1577.159,9139.316,9094.216,7932.718,9277.411,8505.839,8730.915,14.01929,13.13904,16.7897,14.88168,14.59912,-82.99088,14.48358,11.65231,13.84686,13.75787,13.87656,13.88107,17.47437,14.96725,14.48319,13.68646,11.48789,5.535492,13.07,28.53,-1072.485,-1271.589,"NAN",-127.2419,320.1353,129.9492,202.3688
"2021-08-17 21:00:00",55275,1580.961,"NAN",1562.516,1544.213,1548.745,1597.013,1572.536,1574.469,1548.78,1607.514,1505.101,1577.16,9139.356,9094.252,7932.623,9277.695,8506.123,8731.266,14.01526,13.12949,16.79257,14.8847,14.60284,-83.02149,14.48553,11.65296,13.84937,13.76208,13.87738,13.88342,17.61609,14.96847,14.48413,13.68704,11.48743,5.536012,13.08,28.14,-1072.613,-1273.414,"NAN",-127.9187,320.8121,127.9187,203.0456
"2021-08-17 22:00:00",55276,1580.958,"NAN",1562.514,1544.201,1548.733,1597.004,1572.536,1574.46,1548.781,1607.502,1505.098,1577.164,9139.404,9094.307,7932.665,9277.949,8506.381,8731.6,14.00952,13.1207,16.79575,14.88873,14.60593,-82.99808,14.48773,11.65524,13.85013,13.76297,13.87619,13.88339,17.76541,14.96957,14.48541,13.68707,11.48785,5.539399,13.09,27.72,-1074.287,-1273.416,"NAN",-128.5956,318.1048,127.9187,201.692
"2021-08-17 23:00:00",55277,1580.953,"NAN",1562.514,1544.194,1548.724,1596.998,1572.535,1574.453,1548.782,1607.494,1505.108,1577.166,9139.472,9094.376,7932.791,9278.181,8506.62,8731.914,14.00421,13.11493,16.79886,14.89078,14.60846,-83.00525,14.48969,11.65628,13.85046,13.76468,13.87399,13.88312,17.474,14.9707,14.48633,13.68796,11.48892,5.542511,13.1,27.4,-1072.614,-1271.742,"NAN",-127.2419,320.8121,129.2724,202.3688
"2021-08-18 00:00:00",55278,1580.952,"NAN",1562.512,1544.184,1548.72,1596.993,1572.536,1574.445,1548.784,1607.486,1505.1,1577.166,9139.52,9094.422,7932.739,9278.386,8506.835,8732.205,14.00027,13.10855,16.80185,14.8931,14.61023,-83.01249,14.49173,11.65985,13.84888,13.76566,13.87253,13.88245,17.58578,14.9722,14.48749,13.68906,11.48969,5.542878,13.1,27.15,-1074.287,-1266.722,"NAN",-127.9187,318.7816,131.3028,204.3993
"2021-08-18 01:00:00",55279,1580.936,"NAN",1562.508,1544.186,1548.727,1596.999,1572.531,1574.449,1548.779,1607.5,1505.132,1577.164,9139.612,9094.524,7932.967,9278.571,8507.061,8732.475,13.99661,13.10407,16.8045,14.89606,14.61172,-83.01253,14.49356,11.65952,13.84824,13.76556,13.87045,13.88101,17.71613,14.97345,14.48837,13.68924,11.49005,5.545746,13.1,26.93,-1074.287,-1270.069,"NAN",-127.2419,318.1048,128.5956,200.3383
"2021-08-18 02:00:00",55280,1580.942,"NAN",1562.509,1544.173,1548.72,1596.994,1572.534,1574.44,1548.78,1607.493,1505.12,1577.164,9139.734,9094.652,7933.107,9278.75,8507.294,8732.742,13.99506,13.10513,16.80731,14.89868,14.61237,-83.01703,14.49536,11.66171,13.84738,13.76642,13.86841,13.88001,17.35782,14.97437,14.4895,13.69052,11.49072,5.550141,13.11,26.62,-1074.287,-1268.396,"NAN",-127.9187,319.4584,128.5956,202.3688
"2021-08-18 03:00:00",55281,1580.933,"NAN",1562.503,1544.18,1548.718,1596.999,1572.529,1574.438,1548.778,1607.499,1505.13,1577.162,9139.882,9094.813,7933.37,9278.94,8507.547,8733.023,13.99396,13.10639,16.80994,14.90054,14.61325,-83.03233,14.49722,11.66376,13.84726,13.76639,13.86789,13.87976,17.55054,14.97546,14.49057,13.69028,11.49149,5.550629,13.11,26.28,-1074.302,-1283.473,"NAN",-127.2419,318.1048,130.626,201.692
